,tradeDate,openPrice,highPrice,lowPrice,closePrice,Volume,ticker,index_id
22289024,2005-01-03,3.132,3.238,3.069,3.218,7599390.0,600309,xin9i
22289025,2005-01-04,3.208,3.208,3.082,3.137,4788940.0,600309,xin9i
22289026,2005-01-05,3.12,3.17,3.107,3.12,4047830.0,600309,xin9i
22289027,2005-01-06,3.122,3.157,3.082,3.087,5000990.0,600309,xin9i
22289028,2005-01-07,3.082,3.195,3.082,3.177,2460010.0,600309,xin9i
22289029,2005-01-10,3.162,3.195,3.125,3.195,5012180.0,600309,xin9i
22289030,2005-01-11,3.208,3.245,3.193,3.22,2708210.0,600309,xin9i
22289031,2005-01-12,3.245,3.266,3.22,3.248,4039980.0,600309,xin9i
22289032,2005-01-13,3.26,3.386,3.258,3.364,9361470.0,600309,xin9i
22289033,2005-01-14,3.364,3.396,3.343,3.369,5853960.0,600309,xin9i
22289034,2005-01-17,3.336,3.351,3.296,3.333,4601080.0,600309,xin9i
22289035,2005-01-18,3.336,3.369,3.311,3.346,3132320.0,600309,xin9i
22289036,2005-01-19,3.346,3.366,3.245,3.303,8847540.0,600309,xin9i
22289037,2005-01-20,3.258,3.321,3.195,3.306,2040040.0,600309,xin9i
22289038,2005-01-21,3.326,3.401,3.258,3.394,4513280.0,600309,xin9i
22289039,2005-01-24,3.421,3.537,3.386,3.52,10027800.0,600309,xin9i
22289040,2005-01-25,3.499,3.585,3.449,3.537,6352760.0,600309,xin9i
22289041,2005-01-26,3.535,3.598,3.517,3.542,7475370.0,600309,xin9i
22289042,2005-01-27,3.51,3.542,3.474,3.489,3117490.0,600309,xin9i
22289043,2005-01-28,3.399,3.52,3.399,3.51,1931410.0,600309,xin9i
22289044,2005-01-31,3.497,3.52,3.472,3.507,2195170.0,600309,xin9i
22289045,2005-02-01,3.459,3.542,3.452,3.494,3525330.0,600309,xin9i
22289046,2005-02-02,3.492,3.585,3.482,3.58,14255400.0,600309,xin9i
22289047,2005-02-03,3.396,3.771,3.396,3.595,8286420.0,600309,xin9i
22289048,2005-02-04,3.595,3.774,3.537,3.728,10093200.0,600309,xin9i
22289049,2005-02-07,3.595,3.774,3.537,3.728,10093200.0,600309,xin9i
22289050,2005-02-08,3.595,3.774,3.537,3.728,10093200.0,600309,xin9i
22289051,2005-02-09,3.595,3.774,3.537,3.728,10093200.0,600309,xin9i
22289052,2005-02-10,3.595,3.774,3.537,3.728,10093200.0,600309,xin9i
22289053,2005-02-11,3.595,3.774,3.537,3.728,10093200.0,600309,xin9i
22289054,2005-02-14,3.595,3.774,3.537,3.728,10093200.0,600309,xin9i
22289055,2005-02-15,3.595,3.774,3.537,3.728,10093200.0,600309,xin9i
22289056,2005-02-16,3.736,3.945,3.731,3.869,8718240.0,600309,xin9i
22289057,2005-02-17,3.869,3.887,3.774,3.854,4877050.0,600309,xin9i
22289058,2005-02-18,3.824,3.869,3.791,3.811,7471920.0,600309,xin9i
22289059,2005-02-21,3.796,3.897,3.794,3.877,3495450.0,600309,xin9i
22289060,2005-02-22,3.874,4.013,3.874,3.995,5954770.0,600309,xin9i
22289061,2005-02-23,4.0,4.02,3.925,3.952,4106460.0,600309,xin9i
22289062,2005-02-24,3.899,3.975,3.899,3.97,4316260.0,600309,xin9i
22289063,2005-02-25,3.975,3.975,3.894,3.962,8503670.0,600309,xin9i
22289064,2005-02-28,3.945,3.945,3.837,3.905,8391740.0,600309,xin9i
